# BINNING-AGE: MIN=-0.01 BINWIDTH=0.02
# GP-LABEL-AGE: Age / Myr
# 1: AGE / Myr	2: probability
92.8	4.02680e-06
92.82	4.02830e-06
92.84	4.02954e-06
92.86	4.03124e-06
92.88	4.03265e-06
92.9	4.03421e-06
92.92	4.03599e-06
92.94	4.03719e-06
92.96	4.03868e-06
92.98	4.04011e-06
93	4.04186e-06
93.02	4.04335e-06
93.04	3.69267e-06
93.06	3.69373e-06
93.08	3.69505e-06
93.1	3.69638e-06
93.12	3.69796e-06
93.14	3.69929e-06
93.16	3.70058e-06
93.18	3.70170e-06
93.2	3.70328e-06
93.22	3.70443e-06
93.24	3.70591e-06
93.26	3.70723e-06
93.28	3.70859e-06
93.3	3.70986e-06
93.32	3.71136e-06
93.34	3.71255e-06
93.36	3.71381e-06
93.38	3.71512e-06
93.4	3.71676e-06
93.42	3.71829e-06
93.44	3.71945e-06
93.46	3.72087e-06
93.48	3.72234e-06
93.5	3.72364e-06
93.52	3.72498e-06
93.54	3.72640e-06
93.56	3.37957e-06
93.58	3.38104e-06
93.6	3.38201e-06
93.62	3.38339e-06
93.64	3.38451e-06
93.66	3.38577e-06
93.68	3.38701e-06
93.7	3.38822e-06
93.72	3.38928e-06
93.74	3.39057e-06
93.76	3.39170e-06
93.78	3.39308e-06
93.8	3.39438e-06
93.82	3.39541e-06
93.84	3.39682e-06
93.86	3.39809e-06
93.88	3.39928e-06
93.9	3.40074e-06
93.92	3.40187e-06
93.94	3.40320e-06
93.96	3.40439e-06
93.98	3.40583e-06
94	3.40679e-06
94.02	3.40826e-06
94.04	3.40973e-06
94.06	3.41072e-06
94.08	3.41207e-06
94.1	3.41347e-06
94.12	3.41466e-06
94.14	3.41628e-06
94.16	3.41724e-06
94.18	3.41857e-06
94.2	3.41988e-06
94.22	3.42136e-06
94.24	3.42255e-06
94.26	3.07219e-06
94.28	3.07320e-06
94.3	3.07429e-06
94.32	3.07554e-06
94.34	3.07664e-06
94.36	3.07782e-06
94.38	3.07897e-06
94.4	3.07999e-06
94.42	3.08120e-06
94.44	3.08222e-06
94.46	2.73517e-06
94.48	2.73616e-06
94.5	2.73713e-06
94.52	2.73802e-06
94.54	2.73900e-06
94.56	2.73982e-06
94.58	2.74102e-06
94.6	2.74186e-06
94.62	2.74288e-06
94.64	2.74384e-06
94.66	2.74492e-06
94.68	2.74587e-06
94.7	2.74690e-06
94.72	2.74799e-06
94.74	2.74876e-06
94.76	2.74980e-06
94.78	2.75074e-06
94.8	2.75184e-06
94.82	2.75273e-06
94.84	2.75388e-06
94.86	2.75489e-06
94.88	2.75598e-06
94.9	2.75687e-06
94.92	2.75791e-06
94.94	2.75903e-06
94.96	2.76000e-06
94.98	2.76110e-06
95	2.76206e-06
95.02	2.76286e-06
95.04	2.76411e-06
95.06	2.76519e-06
95.08	2.76604e-06
95.1	2.76719e-06
95.12	2.76826e-06
95.14	2.76937e-06
95.16	2.77035e-06
95.18	2.77136e-06
95.2	2.77258e-06
95.22	2.77359e-06
95.24	2.77481e-06
95.26	2.77552e-06
95.28	2.77675e-06
95.3	2.77788e-06
95.32	2.77887e-06
95.34	2.78011e-06
95.36	2.78125e-06
95.38	2.78212e-06
95.4	2.78331e-06
95.42	2.78447e-06
95.44	2.43697e-06
95.46	2.43794e-06
95.48	2.43909e-06
95.5	2.43976e-06
95.52	2.08929e-06
95.54	2.09011e-06
95.56	2.09082e-06
95.58	2.09168e-06
95.6	2.09244e-06
95.62	2.09312e-06
95.64	2.09372e-06
95.66	2.09457e-06
95.68	2.09534e-06
95.7	2.09597e-06
95.72	2.09673e-06
95.74	2.09756e-06
95.76	2.09812e-06
95.78	2.09884e-06
95.8	2.09976e-06
95.82	2.10067e-06
95.84	2.10121e-06
95.86	2.10201e-06
95.88	2.10278e-06
95.9	2.10361e-06
95.92	2.10423e-06
95.94	2.10495e-06
95.96	2.10574e-06
95.98	2.10658e-06
96	2.10717e-06
96.02	2.10803e-06
96.04	2.10887e-06
96.06	2.10955e-06
96.08	2.11038e-06
96.1	2.11116e-06
96.12	2.11202e-06
96.14	2.11256e-06
96.16	2.11342e-06
96.18	2.11426e-06
96.2	2.11497e-06
96.22	2.11589e-06
96.24	2.11664e-06
96.26	2.11730e-06
96.28	2.11813e-06
96.3	2.11905e-06
96.32	2.11972e-06
96.34	2.12049e-06
96.36	2.12133e-06
96.38	2.12213e-06
96.4	2.12294e-06
96.42	2.12372e-06
96.44	2.12450e-06
96.46	1.77714e-06
96.48	1.77779e-06
96.5	1.77827e-06
96.52	1.77907e-06
96.54	1.77960e-06
96.56	1.78022e-06
96.58	1.78087e-06
96.6	1.78141e-06
96.62	1.78215e-06
96.64	1.78274e-06
96.66	1.78334e-06
96.68	1.78402e-06
96.7	1.78467e-06
96.72	1.78527e-06
96.74	1.78583e-06
96.76	1.78654e-06
96.78	1.78714e-06
96.8	1.78782e-06
96.82	1.78848e-06
96.84	1.78902e-06
96.86	1.78976e-06
96.88	1.79041e-06
96.9	1.79107e-06
96.92	1.79178e-06
96.94	1.79241e-06
96.96	1.79306e-06
96.98	1.79366e-06
97	1.79435e-06
97.02	1.79500e-06
97.04	1.79554e-06
97.06	1.79629e-06
97.08	1.79688e-06
97.1	1.79760e-06
97.12	1.79820e-06
97.14	1.79900e-06
97.16	1.79966e-06
97.18	1.80020e-06
97.2	1.80092e-06
97.22	1.80161e-06
97.24	1.80238e-06
97.26	1.80304e-06
97.28	1.80365e-06
97.3	1.80433e-06
97.32	1.80505e-06
97.34	1.80566e-06
97.36	1.80644e-06
97.38	1.80718e-06
97.4	1.80779e-06
97.42	1.80857e-06
97.44	1.80929e-06
97.46	1.80991e-06
97.48	1.81070e-06
97.5	1.81136e-06
97.52	1.81202e-06
97.54	1.46452e-06
97.56	1.46508e-06
97.58	1.46556e-06
97.6	1.46604e-06
97.62	1.46657e-06
97.64	1.46711e-06
97.66	1.46765e-06
97.68	1.46809e-06
97.7	1.46869e-06
97.72	1.46917e-06
97.74	1.46976e-06
97.76	1.47030e-06
97.78	1.47069e-06
97.8	1.47134e-06
97.82	1.47188e-06
97.84	1.47236e-06
97.86	1.47302e-06
97.88	1.47355e-06
97.9	1.47403e-06
97.92	1.47460e-06
97.94	1.47502e-06
97.96	1.47556e-06
97.98	1.47622e-06
98	1.47675e-06
98.02	1.47723e-06
98.04	1.47783e-06
98.06	1.47825e-06
98.08	1.47897e-06
98.1	1.47948e-06
98.12	1.48002e-06
98.14	1.48062e-06
98.16	1.48122e-06
98.18	1.48176e-06
98.2	1.48230e-06
98.22	1.48290e-06
98.24	1.48344e-06
98.26	1.48392e-06
98.28	1.48446e-06
98.3	1.48500e-06
98.32	1.48555e-06
98.34	1.48621e-06
98.36	1.48669e-06
98.38	1.48735e-06
98.4	1.48801e-06
98.42	1.48850e-06
98.44	1.48904e-06
98.46	1.48958e-06
98.48	1.49018e-06
98.5	1.49091e-06
98.52	1.49139e-06
98.54	1.49211e-06
98.56	1.49260e-06
98.58	1.49320e-06
98.6	1.49387e-06
98.62	1.49429e-06
98.64	1.49502e-06
98.66	1.49562e-06
98.68	1.14800e-06
98.7	1.14848e-06
98.72	1.14884e-06
98.74	1.14932e-06
98.76	1.14974e-06
98.78	1.15016e-06
98.8	1.15058e-06
98.82	1.15100e-06
98.84	1.15141e-06
98.86	1.15180e-06
98.88	1.15228e-06
98.9	1.15259e-06
98.92	1.15307e-06
98.94	1.15354e-06
98.96	1.15390e-06
98.98	1.15432e-06
99	1.15474e-06
99.02	1.15522e-06
99.04	1.15568e-06
99.06	1.15610e-06
99.08	1.15652e-06
99.1	1.15694e-06
99.12	1.15736e-06
99.14	1.15778e-06
99.16	1.15829e-06
99.18	1.15871e-06
99.2	1.15913e-06
99.22	1.15956e-06
99.24	1.16004e-06
99.26	1.16037e-06
99.28	1.16085e-06
99.3	1.16127e-06
99.32	1.16176e-06
99.34	1.16218e-06
99.36	1.16263e-06
99.38	1.16305e-06
99.4	1.16360e-06
99.42	1.16405e-06
99.44	1.16448e-06
99.46	1.16493e-06
99.48	1.16535e-06
99.5	1.16583e-06
99.52	1.16632e-06
99.54	1.16686e-06
99.56	1.16732e-06
99.58	1.16774e-06
99.6	1.16823e-06
99.62	1.16868e-06
99.64	1.16910e-06
99.66	1.16965e-06
99.68	1.17005e-06
99.7	1.17059e-06
99.72	1.17111e-06
99.74	1.17159e-06
99.76	1.17208e-06
99.78	1.17248e-06
99.8	1.17302e-06
99.82	1.17351e-06
99.84	1.17397e-06
99.86	8.26478e-07
99.88	8.26808e-07
99.9	8.27108e-07
99.92	8.27440e-07
99.94	8.27740e-07
99.96	8.28011e-07
99.98	8.28312e-07
100	8.28703e-07
